zona_leste,zona_norte,zona_oeste,zona_sul,quartos,area,preco
0,0,1,0,1.0986122886681098,4.394449154672439,6.90875477931522
0,0,0,1,1.0986122886681098,6.898714534329988,11.289794413577894
1,0,0,0,0.6931471805599453,4.110873864173311,6.7464121285733745
0,1,0,0,0.6931471805599453,3.9318256327243257,6.478509642208569
1,0,0,0,0.6931471805599453,4.394449154672439,7.00397413672268
1,0,0,0,1.0986122886681098,4.795790545596741,6.55250788703459
0,0,0,1,1.0986122886681098,5.860786223465865,9.60245002503719
0,1,0,0,1.3862943611198906,4.795790545596741,7.696667081526462
0,0,1,0,1.0986122886681098,4.795790545596741,7.438971592395862
1,0,0,0,1.0986122886681098,4.1588830833596715,7.467942332285852
1,0,0,0,1.0986122886681098,4.110873864173311,6.85751406254539
0,0,1,0,1.3862943611198906,5.638354669333745,9.210440366976517
0,1,0,0,0.6931471805599453,3.713572066704308,6.803505257608338
1,0,0,0,1.6094379124341003,6.293419278846481,9.350189267092581
0,1,0,0,0.6931471805599453,3.4339872044851463,6.478509642208569
0,1,0,0,1.3862943611198906,4.51085950651685,7.244941546337007
0,0,1,0,1.0986122886681098,4.2626798770413155,7.550135342488429
0,1,0,0,0.6931471805599453,3.9318256327243257,6.478509642208569
1,0,0,0,0.6931471805599453,4.02535169073515,6.7464121285733745
1,0,0,0,1.0986122886681098,5.017279836814924,7.696667081526462
0,0,0,1,1.0986122886681098,5.602118820879701,9.61587214452889
0,1,0,0,1.3862943611198906,4.59511985013459,7.783640596221253
0,1,0,0,0.6931471805599453,4.02535169073515,6.803505257608338
0,0,0,1,1.0986122886681098,4.465908118654584,7.601402334583733
0,0,1,0,1.791759469228055,5.697093486505405,9.648659816955295
1,0,0,0,1.3862943611198906,6.2166061010848646,8.699681400989514
0,0,1,0,1.0986122886681098,4.2626798770413155,7.601402334583733
0,1,0,0,0.6931471805599453,3.828641396489095,6.90875477931522
1,0,0,0,1.0986122886681098,4.2626798770413155,7.496097345175956
0,0,1,0,0.6931471805599453,3.713572066704308,6.90875477931522
1,0,0,0,0.6931471805599453,2.3978952727983707,6.68586094706836
0,0,1,0,1.0986122886681098,4.276666119016055,7.824445930877619
0,1,0,0,0.6931471805599453,4.51085950651685,6.55250788703459
0,0,1,0,1.791759469228055,6.352629396319567,8.853808274977197
0,1,0,0,1.0986122886681098,4.51085950651685,7.170888478512505
0,1,0,0,1.0986122886681098,4.962844630259907,8.003363058629947
0,0,1,0,1.0986122886681098,5.771441123130016,9.305741456739435
0,0,1,0,1.0986122886681098,5.017279836814924,7.601402334583733
1,0,0,0,1.0986122886681098,4.795790545596741,7.556427969440253
0,0,0,1,1.0986122886681098,5.673323267171493,9.392745258631441
0,0,0,1,1.0986122886681098,5.707110264748875,9.296609807128359
0,1,0,0,1.0986122886681098,4.110873864173311,7.170888478512505
1,0,0,0,1.0986122886681098,4.394449154672439,6.90875477931522
0,1,0,0,1.3862943611198906,5.476463551931511,7.741099090035366
0,0,1,0,1.6094379124341003,5.313205979041787,8.517393171418904
1,0,0,0,1.0986122886681098,4.61512051684126,7.170888478512505
1,0,0,0,1.0986122886681098,4.394449154672439,7.244941546337007
0,1,0,0,1.0986122886681098,4.189654742026425,7.601402334583733
1,0,0,0,1.0986122886681098,4.795790545596741,7.170888478512505
0,1,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
0,0,1,0,1.0986122886681098,4.31748811353631,8.699681400989514
0,1,0,0,1.0986122886681098,4.394449154672439,7.0909098220799835
0,0,1,0,1.0986122886681098,5.303304908059076,8.294299608857235
1,0,0,0,1.0986122886681098,4.653960350157523,7.244941546337007
0,0,0,1,1.6094379124341003,6.520621127558696,9.210440366976517
0,0,1,0,1.3862943611198906,4.948759890378168,8.071218539969863
1,0,0,0,1.3862943611198906,5.602118820879701,9.392745258631441
0,1,0,0,1.0986122886681098,4.61512051684126,7.937731775260109
0,0,1,0,1.3862943611198906,4.875197323201151,7.937731775260109
1,0,0,0,1.3862943611198906,4.394449154672439,7.313886831633462
0,0,1,0,1.0986122886681098,4.61512051684126,7.496097345175956
0,0,1,0,1.0986122886681098,4.59511985013459,8.131824785007195
0,0,1,0,1.3862943611198906,5.293304824724492,8.732465848349879
1,0,0,0,0.6931471805599453,3.713572066704308,7.3783837129967145
0,0,1,0,0.6931471805599453,3.258096538021482,6.90875477931522
1,0,0,0,1.0986122886681098,5.860786223465865,9.210440366976517
0,1,0,0,1.0986122886681098,4.795790545596741,7.365812837209472
0,0,0,1,1.6094379124341003,6.066108090103747,10.308985993422082
1,0,0,0,0.6931471805599453,4.110873864173311,6.55250788703459
1,0,0,0,1.0986122886681098,4.110873864173311,7.00397413672268
0,0,0,1,1.791759469228055,6.398594934535208,10.596659732783579
0,1,0,0,1.0986122886681098,3.9318256327243257,6.803505257608338
0,0,1,0,1.0986122886681098,5.303304908059076,9.392745258631441
0,1,0,0,1.0986122886681098,4.795790545596741,7.365812837209472
0,0,0,1,1.791759469228055,7.170888478512505,10.645448706505872
